"","state","county","county_fips","dem_vote_2016","rep_vote_2016","dem_vote_2020","rep_vote_2020","media_market","commuting_zone","chips_county_project","chips_county","chips_mm","chips_cz"
"1718","nebraska","kimball","31105",13.71,79.31,14.3,83.4,"Denver, CO - NE - NV - WY DMA",348,0,0,0,0
"1719","nebraska","knox","31107",17.5,77.47,19.27,79.22,"Sioux City, IA - NE - SD DMA",354,0,0,0,0
"1720","nebraska","lancaster","31109",45.44,45.21,52.72,44.9,"Lincoln & Hastings - Kearney Plus, NE - KS DMA",358,0,0,0,0
"1721","nebraska","lincoln","31111",18.06,75.41,21.58,76.41,"North Platte, NE DMA",347,0,0,0,0
"1722","nebraska","logan","31113",7.06,88.3,8.44,90.44,"North Platte, NE DMA",347,0,0,0,0
"1723","nebraska","loup","31115",12.47,83.9,16.52,81.5,"Lincoln & Hastings - Kearney Plus, NE - KS DMA",359,0,0,0,0
"1724","nebraska","madison","31119",18.9,74.1,22.06,75.74,"Sioux City, IA - NE - SD DMA",346,0,0,0,0
"1725","nebraska","mcpherson","31117",4.88,89.55,5.63,91.06,"North Platte, NE DMA",347,0,0,0,0
"1726","nebraska","merrick","31121",15.89,77.24,17.45,80.31,"Lincoln & Hastings - Kearney Plus, NE - KS DMA",357,0,0,0,0
"1727","nebraska","morrill","31123",12.86,81.58,15.1,82.64,"Rapid City, SD - MT - NE - WY DMA",348,0,0,0,0
"1728","nebraska","nance","31125",17.33,77.79,19.64,78.61,"Lincoln & Hastings - Kearney Plus, NE - KS DMA",350,0,0,0,0
"1729","nebraska","nemaha","31127",24.83,66.94,26.91,70.93,"Omaha, NE - IA - MO DMA",308,0,0,0,0
"1730","nebraska","nuckolls","31129",16.01,78.28,17.76,80.63,"Lincoln & Hastings - Kearney Plus, NE - KS DMA",345,0,0,0,0
"1731","nebraska","otoe","31131",27.16,65.17,29.95,67.94,"Omaha, NE - IA - MO DMA",308,0,0,0,0
"1732","nebraska","pawnee","31133",21.02,73.4,22.53,74.95,"Omaha, NE - IA - MO DMA",199,0,0,0,0
"1733","nebraska","perkins","31135",11.07,83.64,12.89,85.56,"Lincoln & Hastings - Kearney Plus, NE - KS DMA",347,0,0,0,0
"1734","nebraska","phelps","31137",12.18,81.98,15.01,82.99,"Lincoln & Hastings - Kearney Plus, NE - KS DMA",353,0,0,0,0
"1735","nebraska","pierce","31139",10.52,84.08,11.98,86.42,"Sioux City, IA - NE - SD DMA",346,0,0,0,0
"1736","nebraska","platte","31141",18.33,75.97,20.8,77.75,"Omaha, NE - IA - MO DMA",350,0,0,0,0
"1737","nebraska","polk","31143",16,78.54,18.41,79.58,"Lincoln & Hastings - Kearney Plus, NE - KS DMA",357,0,0,0,0
"1738","nebraska","redwillow","31145",12.48,82.36,14.88,83,"Lincoln & Hastings - Kearney Plus, NE - KS DMA",355,0,0,0,0
"1739","nebraska","richardson","31147",21.5,72.77,24.14,74.48,"Omaha, NE - IA - MO DMA",199,0,0,0,0
"1740","nebraska","rock","31149",8.77,86.09,9.99,88.47,"Lincoln & Hastings - Kearney Plus, NE - KS DMA",352,0,0,0,0
"1741","nebraska","saline","31151",33.74,58.49,34.42,62.93,"Lincoln & Hastings - Kearney Plus, NE - KS DMA",358,0,0,0,0
"1742","nebraska","sarpy","31153",34.79,56.02,43.07,54.33,"Omaha, NE - IA - MO DMA",190,0,0,0,0
"1743","nebraska","saunders","31155",23.23,69.57,26.16,71.52,"Omaha, NE - IA - MO DMA",358,0,0,0,0
"1744","nebraska","scottsbluff","31157",22.4,70.38,27.13,70.8,"Cheyenne - Scottsbluff - Sterling, WY - NE DMA",348,0,0,0,0
"1745","nebraska","seward","31159",23.67,68.85,26.67,70.99,"Lincoln & Hastings - Kearney Plus, NE - KS DMA",358,0,0,0,0
"1746","nebraska","sheridan","31161",11,84.78,12.72,85.78,"Rapid City, SD - MT - NE - WY DMA",351,0,0,0,0
"1747","nebraska","sherman","31163",21.61,73.11,20.2,77.86,"Lincoln & Hastings - Kearney Plus, NE - KS DMA",353,0,0,0,0
"1748","nebraska","sioux","31165",11.01,83.7,9.88,88.07,"Rapid City, SD - MT - NE - WY DMA",348,0,0,0,0
"1749","nebraska","stanton","31167",14.89,78.08,16.83,81.02,"Sioux City, IA - NE - SD DMA",346,0,0,0,0
"1750","nebraska","thayer","31169",18.55,76.25,20.94,77.45,"Lincoln & Hastings - Kearney Plus, NE - KS DMA",345,0,0,0,0
"1751","nebraska","thomas","31171",7.63,87.53,10.54,88.29,"North Platte, NE DMA",349,0,0,0,0
"1752","nebraska","thurston","31173",44.01,49.95,48.26,50.75,"Sioux City, IA - NE - SD DMA",192,0,0,0,0
"1753","nebraska","valley","31175",15.37,80.73,17.61,81.24,"Lincoln & Hastings - Kearney Plus, NE - KS DMA",359,0,0,0,0
"1754","nebraska","washington","31177",24.22,68.54,28.63,69.15,"Omaha, NE - IA - MO DMA",190,0,0,0,0
"1755","nebraska","wayne","31179",22.11,71.32,24.33,72.74,"Sioux City, IA - NE - SD DMA",346,0,0,0,0
"1756","nebraska","webster","31181",17.92,77.87,17.86,80.54,"Lincoln & Hastings - Kearney Plus, NE - KS DMA",345,0,0,0,0
"1757","nebraska","wheeler","31183",13.33,81.08,11.75,87.25,"Lincoln & Hastings - Kearney Plus, NE - KS DMA",359,0,0,0,0
"1758","nebraska","york","31185",18.59,73.66,22.82,74.72,"Lincoln & Hastings - Kearney Plus, NE - KS DMA",357,0,0,0,0
"1759","nevada","carsoncity","32510",38.42,52.47,42.82,54.18,NA,NA,NA,NA,NA,NA
"1760","nevada","churchill","32001",20.2,71.59,23.66,72.72,"Reno, NV - CA DMA",361,0,0,0,0
"1761","nevada","clark","32003",52.43,41.72,53.66,44.31,"Las Vegas, NV DMA",362,0,0,0,0
"1762","nevada","douglas","32005",30.32,62.45,33.91,63.38,"Reno, NV - CA DMA",59,0,0,0,0
"1763","nevada","elko","32007",18.33,73.02,20.75,76.21,"Salt Lake City, UT - ID - WY DMA",363,0,0,1,0
"1764","nevada","esmeralda","32009",15.37,77.78,15,82.29,"Reno, NV - CA DMA",362,0,0,0,0
"1765","nevada","eureka","32011",8.67,84.66,10.32,88,"Denver, CO - NE - NV - WY DMA",363,0,0,0,0
"1766","nevada","humboldt","32013",21.55,70.28,21.73,75.63,"Reno, NV - CA DMA",363,0,0,0,0
"1767","nevada","lander","32015",16.7,75.76,17.94,79.49,"Reno, NV - CA DMA",363,0,0,0,0
"1768","nevada","lincoln","32017",13.37,78.38,13.49,84.51,"Las Vegas, NV DMA",364,0,0,0,0
"1769","nevada","lyon","32019",25.86,67.36,28.03,69.16,"Reno, NV - CA DMA",361,0,0,0,0
"1770","nevada","mineral","32021",31.9,59.04,35.41,61.02,"Reno, NV - CA DMA",361,0,0,0,0
"1771","nevada","nye","32023",26,68,28.72,69.07,"Las Vegas, NV DMA",362,0,0,0,0
"1772","nevada","pershing","32027",21.7,70.79,23.58,74.61,"Reno, NV - CA DMA",363,0,0,0,0
"1773","nevada","storey","32029",29.4,63.17,31.38,66.28,"Reno, NV - CA DMA",361,0,0,0,0
"1774","nevada","washoe","32031",46.39,45.14,50.82,46.3,"Reno, NV - CA DMA",361,0,0,0,0
"1775","nevada","whitepine","32033",18.74,72.17,19.62,77.93,"Salt Lake City, UT - ID - WY DMA",363,0,0,1,0
"1776","new hampshire","belknap","33001",38.57,55.11,44.01,54.44,"Boston, MA - NH DMA",365,0,0,1,1
"1777","new hampshire","carroll","33003",43.85,49.42,50.12,48.61,"Portland - Auburn, ME - NH - VT DMA",365,0,0,0,1
"1778","new hampshire","cheshire","33005",52.66,40.28,57.72,40.47,"Boston, MA - NH DMA",366,0,0,1,0
"1779","new hampshire","coos","33007",42,50.89,46.26,52.18,"Portland - Auburn, ME - NH - VT DMA",367,0,0,0,0
"1780","new hampshire","grafton","33009",55.69,37.14,61.48,36.88,"Burlington, VT - Plattsburgh, NY DMA",367,0,0,1,0
"1781","new hampshire","hills","33011",46.5,46.7,52.98,45.3,"Boston, MA - NH DMA",365,0,1,1,1
"1782","new hampshire","merrimack","33013",48.06,45.04,54.04,44.22,"Boston, MA - NH DMA",365,0,0,1,1
"1783","new hampshire","rockingham","33015",44.09,49.85,50.33,48.22,"Boston, MA - NH DMA",365,0,0,1,1
"1784","new hampshire","strafford","33017",50.57,42.13,56.69,41.43,"Boston, MA - NH DMA",365,0,0,1,1
"1785","new hampshire","sullivan","33019",45.01,47.6,50.82,47.2,"Burlington, VT - Plattsburgh, NY DMA",367,0,0,1,0
"1786","new jersey","atlantic","34001",51.94,44.92,52.71,46.02,"Philadelphia, PA - DE - NJ DMA",368,0,0,0,0
"1787","new jersey","bergen","34003",55.14,41.86,57.67,41.23,"New York, NY - CT - NJ - PA DMA",369,0,0,0,0
"1788","new jersey","burlington","34005",55.6,40.77,59.12,39.52,"Philadelphia, PA - DE - NJ DMA",368,0,0,0,0
"1789","new jersey","camden","34007",64.75,32.05,66.16,32.58,"Philadelphia, PA - DE - NJ DMA",368,0,0,0,0
"1790","new jersey","capemay","34009",38.48,58.38,41.48,57.45,"Philadelphia, PA - DE - NJ DMA",368,0,0,0,0
"1791","new jersey","cumberland","34011",51.42,45.28,52.46,46.39,"Philadelphia, PA - DE - NJ DMA",368,0,0,0,0
"1792","new jersey","essex","34013",77.46,20.32,77.27,21.86,"New York, NY - CT - NJ - PA DMA",369,0,0,0,0
"1793","new jersey","gloucester","34015",47.92,48.4,50.22,48.27,"Philadelphia, PA - DE - NJ DMA",368,0,0,0,0
"1794","new jersey","hudson","34017",74.72,22.36,72.62,26.29,"New York, NY - CT - NJ - PA DMA",369,0,0,0,0
"1795","new jersey","hunterdon","34019",40.8,54.65,46.84,51.23,"New York, NY - CT - NJ - PA DMA",369,0,0,0,0
"1796","new jersey","mercer","34021",66.94,29.51,69.38,29.24,"Philadelphia, PA - DE - NJ DMA",368,0,0,0,0
"1797","new jersey","middlesex","34023",59.2,37.7,60.44,38.32,"New York, NY - CT - NJ - PA DMA",369,0,0,0,0
"1798","new jersey","monmouth","34025",43.64,53.03,47.94,50.72,"New York, NY - CT - NJ - PA DMA",370,0,0,0,0
"1799","new jersey","morris","34027",46.02,50.34,51.41,47.15,"New York, NY - CT - NJ - PA DMA",369,0,0,0,0
"1800","new jersey","ocean","34029",31.76,65.27,34.98,63.76,"New York, NY - CT - NJ - PA DMA",370,0,0,0,0
"1801","new jersey","passaic","34031",59.94,37.42,57.71,41.13,"New York, NY - CT - NJ - PA DMA",369,0,0,0,0
"1802","new jersey","salem","34033",40.36,55.54,42.68,55.5,"Philadelphia, PA - DE - NJ DMA",368,0,0,0,0
"1803","new jersey","somerset","34035",54.55,41.7,59.82,38.74,"New York, NY - CT - NJ - PA DMA",369,0,0,0,0
"1804","new jersey","sussex","34037",32.66,62.94,39.2,58.77,"New York, NY - CT - NJ - PA DMA",369,0,0,0,0
"1805","new jersey","union","34039",66.41,30.69,67.29,31.62,"New York, NY - CT - NJ - PA DMA",369,0,0,0,0
"1806","new jersey","warren","34041",35.1,60.64,40.96,57.2,"New York, NY - CT - NJ - PA DMA",369,0,0,0,0
"1807","new mexico","bernalillo","35001",52.22,34.48,61.01,36.57,"Albuquerque - Santa Fe, NM - AZ - CO DMA",371,0,1,1,1
"1808","new mexico","catron","35003",20.84,71.45,25.58,73,"Albuquerque - Santa Fe, NM - AZ - CO DMA",36,0,0,1,0
"1809","new mexico","chaves","35005",27.3,63.5,28.43,69.76,"Albuquerque - Santa Fe, NM - AZ - CO DMA",372,0,0,1,0
"1810","new mexico","cibola","35006",46.4,39.63,53.3,44.65,"Albuquerque - Santa Fe, NM - AZ - CO DMA",32,0,0,1,0
"1811","new mexico","colfax","35007",39.93,48.48,43.4,54.37,"Albuquerque - Santa Fe, NM - AZ - CO DMA",373,0,0,1,0
"1812","new mexico","curry","35009",23.34,67.58,28.52,69.16,"Amarillo, TX -NM - OK DMA",374,0,0,0,0
"1813","new mexico","debaca","35011",21.21,68.13,25.64,72.81,"Albuquerque - Santa Fe, NM - AZ - CO DMA",374,0,0,1,0
"1814","new mexico","donaana","35013",53.71,35.92,58.03,39.69,"El Paso, TX - NM DMA",375,0,0,0,0
"1815","new mexico","eddy","35015",25.59,66.85,23.36,75.16,"Albuquerque - Santa Fe, NM - AZ - CO DMA",372,0,0,1,0
"1816","new mexico","grant","35017",48.99,41.28,52.58,45.4,"Albuquerque - Santa Fe, NM - AZ - CO DMA",36,0,0,1,0
"1817","new mexico","guadalupe","35019",53.09,32.57,56.37,41.89,"Albuquerque - Santa Fe, NM - AZ - CO DMA",373,0,0,1,0
"1818","new mexico","harding","35021",29.6,59.01,35.45,63.17,"Albuquerque - Santa Fe, NM - AZ - CO DMA",373,0,0,1,0
"1819","new mexico","hidalgo","35023",41.88,48.61,41.69,56.74,"Albuquerque - Santa Fe, NM - AZ - CO DMA",36,0,0,1,0
"1820","new mexico","lea","35025",22.19,70.55,19.41,79.03,"Albuquerque - Santa Fe, NM - AZ - CO DMA",376,0,0,1,0
"1821","new mexico","lincoln","35027",26.19,66.23,30.99,67.36,"Albuquerque - Santa Fe, NM - AZ - CO DMA",377,0,0,1,0
"1822","new mexico","losalamos","35028",51.1,30.86,61.45,34.8,"Albuquerque - Santa Fe, NM - AZ - CO DMA",371,0,0,1,1
"1823","new mexico","luna","35029",43.8,47.68,43.97,54.4,"Albuquerque - Santa Fe, NM - AZ - CO DMA",36,0,0,1,0
"1824","new mexico","mckinley","35031",62.55,23.52,68.07,29.45,"Albuquerque - Santa Fe, NM - AZ - CO DMA",32,0,0,1,0
"1825","new mexico","mora","35033",62.93,27.24,64.97,33.62,"Albuquerque - Santa Fe, NM - AZ - CO DMA",373,0,0,1,0
"1826","new mexico","otero","35035",30.53,59.26,36,61.61,"Albuquerque - Santa Fe, NM - AZ - CO DMA",377,0,0,1,0
"1827","new mexico","quay","35037",28.47,61.93,30.21,68.01,"Amarillo, TX -NM - OK DMA",373,0,0,0,0
"1828","new mexico","rioarriba","35039",64.47,24.19,66.09,32.52,"Albuquerque - Santa Fe, NM - AZ - CO DMA",371,0,0,1,1
"1829","new mexico","roosevelt","35041",24.44,65.28,27.27,70.13,"Amarillo, TX -NM - OK DMA",374,0,0,0,0
"1830","new mexico","sanjuan","35045",27.9,60.61,34.58,62.86,"Albuquerque - Santa Fe, NM - AZ - CO DMA",74,0,0,1,0
"1831","new mexico","sanmiguel","35047",67.76,21.51,68.41,29.67,"Albuquerque - Santa Fe, NM - AZ - CO DMA",373,0,0,1,0
"1832","new mexico","sandoval","35043",44.91,41.99,53.01,44.64,"Albuquerque - Santa Fe, NM - AZ - CO DMA",371,4e+09,1,1,1
"1833","new mexico","santafe","35049",71.1,20.06,76.05,22.29,"Albuquerque - Santa Fe, NM - AZ - CO DMA",371,0,0,1,1
"1834","new mexico","sierra","35051",31.11,58.1,38.1,59.58,"Albuquerque - Santa Fe, NM - AZ - CO DMA",375,0,0,1,0
"1835","new mexico","socorro","35053",48.24,38.09,51.98,45.46,"Albuquerque - Santa Fe, NM - AZ - CO DMA",371,0,0,1,1
"1836","new mexico","taos","35055",69.91,17.87,76.37,21.62,"Albuquerque - Santa Fe, NM - AZ - CO DMA",378,0,0,1,0
"1837","new mexico","torrance","35057",28.23,58.73,32.19,65.54,"Albuquerque - Santa Fe, NM - AZ - CO DMA",371,0,0,1,1
"1838","new mexico","union","35059",18.8,71.45,21.41,77.59,"Amarillo, TX -NM - OK DMA",379,0,0,0,0
"1839","new mexico","valencia","35061",39.29,47.89,44.19,53.8,"Albuquerque - Santa Fe, NM - AZ - CO DMA",371,0,0,1,1
"1840","new york","albany","36001",59.41,34.19,64.29,33.01,"Albany - Schenectady - Troy, NY - MA - VT DMA",380,0,0,1,1
"1841","new york","allegany","36003",26.12,67.01,28.94,67.65,"Buffalo, NY - PA DMA",381,0,0,1,1
"1842","new york","bronx","36005",88.52,9.46,82.19,15.67,"New York, NY - CT - NJ - PA DMA",382,0,0,0,0
"1843","new york","broome","36007",45.56,47.57,50.28,46.85,"Binghamton, NY DMA",383,0,0,0,0
"1844","new york","cattaraugus","36009",30.48,63.19,33.92,63.27,"Buffalo, NY - PA DMA",381,0,0,1,1
"1845","new york","cayuga","36011",40.76,52.41,43.93,53.08,"Syracuse, NY DMA*",384,0,0,1,1
"1846","new york","chautauqua","36013",35.2,58.25,38.63,58.31,"Buffalo, NY - PA DMA",385,0,0,1,0
"1847","new york","chemung","36015",38.09,55.64,41.89,55.2,"Elmira, NY - PA DMA",386,0,0,0,0
"1848","new york","chenango","36017",33.61,59.13,36.98,60.14,"Binghamton, NY DMA",383,0,0,0,0
"1849","new york","clinton","36019",46.91,45.01,51.53,46.34,"Burlington, VT - Plattsburgh, NY DMA",387,0,0,1,0
"1850","new york","columbia","36021",49.46,44.51,56.97,40.42,"Albany - Schenectady - Troy, NY - MA - VT DMA",380,0,0,1,1
"1851","new york","cortland","36023",43.33,48.9,47.36,49.28,"Syracuse, NY DMA*",386,0,0,1,0
"1852","new york","delaware","36025",33.48,60.34,39.62,58.02,"Binghamton, NY DMA",383,0,0,0,0
"1853","new york","dutchess","36027",47.55,47.2,53.62,44.03,"New York, NY - CT - NJ - PA DMA",388,0,0,0,0
"1854","new york","erie","36029",50.86,44.45,56.04,41.43,"Buffalo, NY - PA DMA",381,0,0,1,1
"1855","new york","essex","36031",45.08,46.22,51.09,46.1,"Burlington, VT - Plattsburgh, NY DMA",387,0,0,1,0
"1856","new york","franklin","36033",43.05,48.5,47.65,49.78,"Burlington, VT - Plattsburgh, NY DMA",387,0,0,1,0
"1857","new york","fulton","36035",30.62,63.46,32.95,63.88,"Albany - Schenectady - Troy, NY - MA - VT DMA",380,0,0,1,1
"1858","new york","genesee","36037",28.94,63.99,32.7,64.14,"Buffalo, NY - PA DMA",381,3.19e+08,1,1,1
"1859","new york","greene","36039",33.58,59.29,40.86,56.36,"Albany - Schenectady - Troy, NY - MA - VT DMA",380,0,0,1,1
"1860","new york","hamilton","36041",29.43,64,33.76,63.77,"Albany - Schenectady - Troy, NY - MA - VT DMA",380,0,0,1,1
"1861","new york","herkimer","36043",30.79,63.6,33.62,63.84,"Utica, NY DMA*",384,0,0,1,1
"1862","new york","jefferson","36045",36.12,56.92,39.22,58.08,"Watertown, NY DMA",389,0,0,0,0
"1863","new york","kings","36047",79.51,17.51,76.42,22.03,"New York, NY - CT - NJ - PA DMA",382,0,0,0,0
"1864","new york","lewis","36049",27.78,65.34,29.33,68.23,"Watertown, NY DMA",389,0,0,0,0
"1865","new york","livingston","36051",35.62,57.57,39.41,57.44,"Rochester, NY DMA",390,0,0,0,0
"1866","new york","madison","36053",38.81,53.01,43.21,53.72,"Syracuse, NY DMA*",384,0,0,1,1
"1867","new york","monroe","36055",54.23,39.27,58.86,37.98,"Rochester, NY DMA",390,0,0,0,0
"1868","new york","montgomery","36057",34.61,59.31,37.55,59.99,"Albany - Schenectady - Troy, NY - MA - VT DMA",380,0,0,1,1
"1869","new york","nassau","36059",51.19,45.26,53.7,44.25,"New York, NY - CT - NJ - PA DMA",382,0,0,0,0
"1870","new york","newyork","36061",86.56,9.71,85.98,12.14,"New York, NY - CT - NJ - PA DMA",382,0,0,0,0
"1871","new york","niagara","36063",38.48,56.23,43.89,53.47,"Buffalo, NY - PA DMA",381,0,0,1,1
"1872","new york","oneida","36065",37.08,56.52,40.87,56.23,"Utica, NY DMA*",384,3e+09,1,1,1
"1873","new york","onondaga","36067",53.89,40.13,58.93,38.45,"Syracuse, NY DMA*",384,1e+11,1,1,1
"1874","new york","ontario","36069",42.54,49.81,48.31,48.33,"Rochester, NY DMA",390,0,0,0,0
"1875","new york","orange","36071",44.91,50.42,48.86,49.04,"New York, NY - CT - NJ - PA DMA",388,0,0,0,0
"1876","new york","orleans","36073",27.29,66.76,30.51,66.21,"Buffalo, NY - PA DMA",390,0,0,1,0
"1877","new york","oswego","36075",35.48,57.47,38.55,58.59,"Syracuse, NY DMA*",384,0,0,1,1
"1878","new york","otsego","36077",40.72,51.85,45.97,50.96,"Utica, NY DMA*",383,0,0,1,0
"1879","new york","putnam","36079",39.88,55.65,45.11,52.94,"New York, NY - CT - NJ - PA DMA",388,0,0,0,0
"1880","new york","queens","36081",75.35,21.76,71.62,26.77,"New York, NY - CT - NJ - PA DMA",382,0,0,0,0
"1881","new york","rensselaer","36083",45.72,47.13,51.24,45.65,"Albany - Schenectady - Troy, NY - MA - VT DMA",380,0,0,1,1
"1882","new york","richmond","36085",40.97,56.05,41.76,56.6,"New York, NY - CT - NJ - PA DMA",382,0,0,0,0
"1883","new york","rockland","36087",51.33,45.09,50.07,48.35,"New York, NY - CT - NJ - PA DMA",388,0,0,0,0
"1884","new york","saratoga","36091",44.62,47.83,51.27,45.9,"Albany - Schenectady - Troy, NY - MA - VT DMA",380,1.16e+10,1,1,1
"1885","new york","schenectady","36093",50.16,43.03,56.33,40.78,"Albany - Schenectady - Troy, NY - MA - VT DMA",380,0,0,1,1
"1886","new york","schoharie","36095",30.18,62.85,33.81,62.64,"Albany - Schenectady - Troy, NY - MA - VT DMA",380,0,0,1,1
"1887","new york","schuyler","36097",35.24,57.57,39.83,57.36,"Elmira, NY - PA DMA",386,0,0,0,0
"1888","new york","seneca","36099",40.75,51.76,43.99,52.99,"Syracuse, NY DMA*",390,0,0,1,0
"1889","new york","stlawrence","36089",42.11,50.93,42.77,54.36,"Watertown, NY DMA",387,0,0,0,0
"1890","new york","steuben","36101",29.82,63.88,33.95,63.36,"Elmira, NY - PA DMA",386,0,0,0,0
"1891","new york","suffolk","36103",44.62,51.46,48.56,49.59,"New York, NY - CT - NJ - PA DMA",382,0,0,0,0
"1892","new york","sullivan","36105",41.96,53.18,44.09,53.13,"New York, NY - CT - NJ - PA DMA",388,0,0,0,0
"1893","new york","tioga","36107",33.75,59.46,38.28,58.76,"Binghamton, NY DMA",383,0,0,0,0
"1894","new york","tompkins","36109",67.69,24.3,73.01,24.1,"Syracuse, NY DMA*",386,0,0,1,0
"1895","new york","ulster","36111",51.75,41.8,59.06,38.29,"New York, NY - CT - NJ - PA DMA",388,0,0,0,0
"1896","new york","warren","36113",41.68,50.15,48.48,48.63,"Albany - Schenectady - Troy, NY - MA - VT DMA",380,0,0,1,1
"1897","new york","washington","36115",37.09,55.49,40.93,56.42,"Albany - Schenectady - Troy, NY - MA - VT DMA",380,0,0,1,1
"1898","new york","wayne","36117",33.95,58.91,38.76,58.19,"Rochester, NY DMA",390,0,0,0,0
"1899","new york","westchester","36119",64.88,31.2,67.57,31.31,"New York, NY - CT - NJ - PA DMA",388,0,0,0,0
"1900","new york","wyoming","36121",22.57,71.93,26.04,71.33,"Buffalo, NY - PA DMA",381,0,0,1,1
"1901","new york","yates","36123",36.35,56.23,39.11,57.55,"Rochester, NY DMA",390,0,0,0,0
"1902","north carolina","alamance","37001",41.93,54.55,45.1,53.5,"Greensboro - H.Point - W.Salem, NC - VA DMA",391,0,0,0,0
"1903","north carolina","alexander","37003",20.62,76.04,20.48,78.51,"Charlotte, NC - SC DMA",392,0,0,0,0
"1904","north carolina","alleghany","37005",24.57,71.76,24.46,74.51,"Greensboro - H.Point - W.Salem, NC - VA DMA",393,0,0,0,0
"1905","north carolina","anson","37007",55.56,42.73,51.72,47.53,"Charlotte, NC - SC DMA",394,0,0,0,0
"1906","north carolina","ashe","37009",26.07,70.11,26.33,72.41,"Charlotte, NC - SC DMA",395,0,0,0,0
"1907","north carolina","avery","37011",20.48,76.35,23.17,75.83,"Charlotte, NC - SC DMA",395,0,0,0,0
"1908","north carolina","beaufort","37013",36.61,60.75,36.61,62.46,"Greenville - New Bern - Washington, NC DMA",396,0,0,0,0
"1909","north carolina","bertie","37015",61.82,36.97,60.51,38.89,"Greenville - New Bern - Washington, NC DMA",397,0,0,0,0
"1910","north carolina","bladen","37017",44.4,53.78,42.78,56.5,"Wilmington, NC DMA",398,0,0,0,0
"1911","north carolina","brunswick","37019",34.06,62.5,36.94,61.94,"Wilmington, NC DMA",399,0,0,0,0
"1912","north carolina","buncombe","37021",54.3,40.1,59.74,38.63,"Greenville - Spartanburg, SC- Asheville - And., NC - GA  DMA",400,0,0,0,0
"1913","north carolina","burke","37023",28.91,67.42,29.41,69.55,"Charlotte, NC - SC DMA",392,0,0,0,0
"1914","north carolina","cabarrus","37025",38.08,57.69,44.5,53.94,"Charlotte, NC - SC DMA",394,0,0,0,0
"1915","north carolina","caldwell","37027",23.2,73.3,23.92,74.99,"Charlotte, NC - SC DMA",392,0,0,0,0
"1916","north carolina","camden","37029",25.45,70.83,25.82,72.43,"Norfolk - Portsmouth - Newport News, VA - NC DMA",401,0,0,0,0
"1917","north carolina","carteret","37031",26.31,70.32,28.32,70.33,"Greenville - New Bern - Washington, NC DMA",402,0,0,0,0
"1918","north carolina","caswell","37033",43.29,54.44,40.33,58.82,"Greensboro - H.Point - W.Salem, NC - VA DMA",391,0,0,0,0
"1919","north carolina","catawba","37035",29.32,66.79,30.79,67.83,"Charlotte, NC - SC DMA",392,0,0,0,0
"1920","north carolina","chatham","37037",52.86,42.92,55.12,43.59,"Raleigh - Durham, NC - VA DMA",403,3e+09,1,1,1
"1921","north carolina","cherokee","37039",20.17,76.47,21.82,76.89,"Chattanooga, TN - GA - NC DMA",124,0,0,0,0
"1922","north carolina","chowan","37041",41.39,55.53,41.71,57.44,"Norfolk - Portsmouth - Newport News, VA - NC DMA",401,0,0,0,0
"1923","north carolina","clay","37043",22.75,73.83,24.65,74.16,"Atlanta, GA - AL - NC DMA",124,0,0,1,0
"1924","north carolina","cleveland","37045",33.5,63.75,33.05,65.87,"Charlotte, NC - SC DMA",394,0,0,0,0
"1925","north carolina","columbus","37047",38.19,60.14,35.72,63.65,"Wilmington, NC DMA",399,0,0,0,0
"1926","north carolina","craven","37049",37.51,59,39.85,58.48,"Greenville - New Bern - Washington, NC DMA",402,0,0,0,0
"1927","north carolina","cumberland","37051",56.16,40.21,57.4,40.8,"Raleigh - Durham, NC - VA DMA",398,0,0,1,0
"1928","north carolina","currituck","37053",22.99,72.33,25.98,72.19,"Norfolk - Portsmouth - Newport News, VA - NC DMA",401,0,0,0,0
"1929","north carolina","dare","37055",36.83,58.44,41,57.52,"Norfolk - Portsmouth - Newport News, VA - NC DMA",401,0,0,0,0
"1930","north carolina","davidson","37057",24.19,72.56,25.57,73.05,"Greensboro - H.Point - W.Salem, NC - VA DMA",404,0,0,0,0
"1931","north carolina","davie","37059",24.22,71.71,26.52,72.02,"Greensboro - H.Point - W.Salem, NC - VA DMA",404,0,0,0,0
"1932","north carolina","duplin","37061",39.72,58.58,38.6,60.72,"Greenville - New Bern - Washington, NC DMA",405,0,0,0,0
"1933","north carolina","durham","37063",77.66,18.16,80.42,18.04,"Raleigh - Durham, NC - VA DMA",403,0,0,1,1
"1934","north carolina","edgecombe","37065",65.19,33.2,63.15,36.13,"Raleigh - Durham, NC - VA DMA",406,0,0,1,0
"1935","north carolina","forsyth","37067",52.98,42.61,56.16,42.26,"Greensboro - H.Point - W.Salem, NC - VA DMA",404,0,0,0,0
"1936","north carolina","franklin","37069",42.39,53.9,42.51,55.96,"Raleigh - Durham, NC - VA DMA",403,0,0,1,1
"1937","north carolina","gaston","37071",32.33,64.09,35.46,63.23,"Charlotte, NC - SC DMA",394,0,0,0,0
"1938","north carolina","gates","37073",44.23,53.3,42.64,56.39,"Norfolk - Portsmouth - Newport News, VA - NC DMA",401,0,0,0,0
"1939","north carolina","graham","37075",18.43,78.77,19.4,79.53,"Greenville - Spartanburg, SC- Asheville - And., NC - GA  DMA",123,0,0,0,0
"1940","north carolina","granville","37077",47.19,49.69,46.09,52.68,"Raleigh - Durham, NC - VA DMA",403,0,0,1,1
